Accel_X,Accel_Y,Accel_Z
-0.98388671875,0.007080078125,-0.090576171875
-0.984619140625,0.010009765625,-0.093017578125
-0.984375,0.0126953125,-0.095703125
-0.982666015625,0.012451171875,-0.09375
-0.98974609375,0.0107421875,-0.095458984375
-0.992431640625,0.0107421875,-0.097412109375
-0.989501953125,0.013916015625,-0.09814453125
-0.989990234375,0.013916015625,-0.09765625
-0.9912109375,0.013671875,-0.09423828125
-0.990478515625,0.015869140625,-0.087158203125
-0.99169921875,0.0126953125,-0.0849609375
-0.99267578125,0.010009765625,-0.08837890625
-0.986083984375,0.010498046875,-0.086181640625
-0.9853515625,0.010009765625,-0.08740234375
-0.989013671875,0.00927734375,-0.0888671875
-0.98974609375,0.008056640625,-0.088623046875
-0.990234375,0.00830078125,-0.089599609375
-0.9921875,0.009765625,-0.088134765625
-0.987548828125,0.014892578125,-0.087646484375
-0.978759765625,0.015380859375,-0.08935546875
-0.9853515625,0.011474609375,-0.088623046875
-0.987548828125,0.009521484375,-0.09130859375
-0.990966796875,0.00830078125,-0.094482421875
-0.995361328125,0.00830078125,-0.093994140625
-0.991943359375,0.0087890625,-0.09228515625
-0.98828125,0.01123046875,-0.09033203125
-0.9892578125,0.012939453125,-0.088134765625
-0.989990234375,0.009521484375,-0.086669921875
-0.989990234375,0.00732421875,-0.08837890625
-0.990966796875,0.01123046875,-0.0859375
-0.98876953125,0.015380859375,-0.082275390625
-0.983154296875,0.0146484375,-0.080810546875
-0.98779296875,0.010986328125,-0.086669921875
-0.990966796875,0.010498046875,-0.0908203125
-0.990478515625,0.009765625,-0.087890625
-0.992431640625,0.009033203125,-0.0927734375
-0.9873046875,0.009765625,-0.096923828125
-0.98291015625,0.01123046875,-0.091796875
-0.985595703125,0.01416015625,-0.093505859375
-0.98779296875,0.015380859375,-0.095458984375
-0.987060546875,0.015869140625,-0.09521484375
-0.99169921875,0.01171875,-0.094970703125
-0.994384765625,0.007568359375,-0.093017578125
-0.9892578125,0.0068359375,-0.09130859375
-0.98583984375,0.00830078125,-0.08984375
-0.987060546875,0.01220703125,-0.08984375
-0.9873046875,0.011962890625,-0.092041015625
-0.98583984375,0.011962890625,-0.091796875
-0.983642578125,0.01220703125,-0.091064453125
-0.9873046875,0.01123046875,-0.09423828125
-0.992431640625,0.011962890625,-0.09130859375
-0.99072265625,0.01220703125,-0.08642578125
-0.9912109375,0.01171875,-0.089599609375
-0.995361328125,0.012451171875,-0.0908203125
-0.998779296875,0.012939453125,-0.086181640625
-0.992919921875,0.01220703125,-0.088623046875
-0.987548828125,0.012451171875,-0.09326171875
-0.989990234375,0.013671875,-0.09228515625
-0.985595703125,0.014404296875,-0.08837890625
-0.9892578125,0.01416015625,-0.0908203125
-0.98828125,0.013427734375,-0.091796875
-0.985107421875,0.011962890625,-0.09130859375
-0.9873046875,0.011474609375,-0.091796875
-0.994384765625,0.012939453125,-0.091552734375
-0.99365234375,0.0146484375,-0.0908203125
-0.989013671875,0.01708984375,-0.091064453125
-0.989013671875,0.0146484375,-0.09033203125
-0.985595703125,0.011474609375,-0.088134765625
-0.986328125,0.010498046875,-0.09716796875
-0.990234375,0.0107421875,-0.1025390625
-0.994140625,0.01220703125,-0.09375
-0.996826171875,0.011474609375,-0.091552734375
-1.00048828125,0.016357421875,-0.09375
-0.991943359375,0.01611328125,-0.090087890625
-0.984619140625,0.01171875,-0.089111328125
-0.986328125,0.00927734375,-0.09619140625
-0.987060546875,0.01171875,-0.095947265625
-0.990478515625,0.011474609375,-0.091796875
-0.992919921875,0.010009765625,-0.09765625
-0.990234375,0.01513671875,-0.097412109375
-0.990966796875,0.01220703125,-0.09619140625
-0.99658203125,0.009765625,-0.098388671875
-0.9951171875,0.008056640625,-0.0927734375
-0.99072265625,0.008544921875,-0.087890625
-0.989013671875,0.0126953125,-0.094482421875
-0.985595703125,0.014892578125,-0.095458984375
-0.983642578125,0.01416015625,-0.0888671875
-0.984130859375,0.01123046875,-0.089599609375
-0.9853515625,0.00927734375,-0.093994140625
-0.990478515625,0.009765625,-0.0927734375
-0.994384765625,0.010986328125,-0.087646484375
-0.991943359375,0.010009765625,-0.089111328125
-0.98876953125,0.01220703125,-0.089599609375
-0.988037109375,0.01318359375,-0.0830078125
-0.9892578125,0.01318359375,-0.086669921875
-0.99072265625,0.0078125,-0.08642578125
-0.99267578125,0.005126953125,-0.08056640625
-0.9912109375,0.012939453125,-0.084228515625
-0.99072265625,0.012939453125,-0.086669921875
-0.994140625,0.010009765625,-0.087890625
-0.9921875,0.013427734375,-0.08984375
-0.98974609375,0.013671875,-0.087646484375
-0.990234375,0.01123046875,-0.0859375
-0.990478515625,0.01416015625,-0.087646484375
-0.986083984375,0.012939453125,-0.0888671875
-0.9892578125,0.010986328125,-0.091552734375
-0.9931640625,0.01318359375,-0.094970703125
-0.99072265625,0.01416015625,-0.092529296875
-0.9921875,0.011962890625,-0.089111328125
-0.994140625,0.010009765625,-0.095458984375
-0.988037109375,0.01318359375,-0.095458984375
-0.986572265625,0.011474609375,-0.0908203125
-0.990234375,0.009765625,-0.08984375
-0.988037109375,0.012451171875,-0.0888671875
-0.984619140625,0.012451171875,-0.088134765625
-0.987548828125,0.01416015625,-0.089599609375
-0.98779296875,0.01171875,-0.09375
-0.9853515625,0.008056640625,-0.09619140625
-0.989501953125,0.00634765625,-0.09716796875
-0.99169921875,0.007568359375,-0.09228515625
-0.994873046875,0.01416015625,-0.0888671875
-0.990234375,0.01513671875,-0.0927734375
-0.98388671875,0.009765625,-0.090576171875
-0.988037109375,0.009521484375,-0.087646484375
-0.990478515625,0.01171875,-0.089111328125
-0.9892578125,0.009765625,-0.090576171875
-0.99072265625,0.009521484375,-0.09033203125
-0.994140625,0.01171875,-0.090087890625
-0.9873046875,0.01513671875,-0.088134765625
-0.9794921875,0.015869140625,-0.08740234375
-0.98193359375,0.01708984375,-0.09423828125
-0.98486328125,0.015869140625,-0.094482421875
-0.990478515625,0.010009765625,-0.092529296875
-0.99072265625,0.009521484375,-0.094482421875
-0.987548828125,0.01123046875,-0.090087890625
-0.990478515625,0.00830078125,-0.08642578125
-0.992431640625,0.0078125,-0.091552734375
-0.989990234375,0.009765625,-0.091796875
-0.992431640625,0.01123046875,-0.092041015625
-0.99072265625,0.012451171875,-0.0947265625
-0.984619140625,0.0107421875,-0.089599609375
-0.9814453125,0.01025390625,-0.087890625
-0.987548828125,0.01318359375,-0.088134765625
-0.986083984375,0.0146484375,-0.08837890625
-0.984130859375,0.013671875,-0.090576171875
-0.988037109375,0.011474609375,-0.090576171875
-0.988525390625,0.01025390625,-0.090576171875
-0.990478515625,0.0087890625,-0.088623046875
-0.988037109375,0.009521484375,-0.089599609375
-0.983642578125,0.01025390625,-0.090576171875
-0.983642578125,0.0087890625,-0.091796875
-0.98974609375,0.012939453125,-0.094482421875
-0.991943359375,0.014892578125,-0.09326171875
-0.994140625,0.010009765625,-0.09228515625
-0.992431640625,0.0107421875,-0.097412109375
-0.990966796875,0.012939453125,-0.097412109375
-0.988525390625,0.01025390625,-0.091064453125
-0.984619140625,0.0087890625,-0.091796875
-0.982666015625,0.009765625,-0.090576171875
-0.984619140625,0.009765625,-0.09228515625
-0.98974609375,0.0078125,-0.09619140625
-0.995361328125,0.012451171875,-0.095703125
-0.99560546875,0.012939453125,-0.08837890625
-0.993896484375,0.010009765625,-0.087158203125
-0.99072265625,0.0087890625,-0.091796875
-0.98193359375,0.01025390625,-0.091552734375
-0.982421875,0.01513671875,-0.09375
-0.988037109375,0.0126953125,-0.096923828125
-0.98681640625,0.009765625,-0.09033203125
-0.991455078125,0.013671875,-0.083984375
-0.9951171875,0.016357421875,-0.08837890625
-0.98681640625,0.012451171875,-0.087646484375
-0.987060546875,0.013916015625,-0.09033203125
-0.988525390625,0.01416015625,-0.09326171875
-0.982421875,0.009521484375,-0.09375
-0.9794921875,0.01025390625,-0.093505859375
-0.984130859375,0.014892578125,-0.090576171875
-0.989013671875,0.013916015625,-0.093017578125
-0.997314453125,0.009765625,-0.091796875
-1.0009765625,0.012451171875,-0.09033203125
-0.994140625,0.0126953125,-0.10009765625
-0.989501953125,0.010498046875,-0.10205078125
-0.985107421875,0.0126953125,-0.0947265625
-0.98388671875,0.01171875,-0.0947265625
-0.984619140625,0.0087890625,-0.09619140625
-0.986083984375,0.011962890625,-0.0908203125
-0.9853515625,0.017333984375,-0.08837890625
-0.9892578125,0.013671875,-0.091552734375
-0.997314453125,0.01318359375,-0.09765625
-0.99609375,0.01513671875,-0.095703125
-0.991455078125,0.010009765625,-0.086181640625
-0.990234375,0.008056640625,-0.085693359375
-0.986572265625,0.0078125,-0.085205078125
-0.987548828125,0.005615234375,-0.0849609375
-0.990966796875,0.00830078125,-0.087646484375
-0.988037109375,0.012451171875,-0.091064453125
-0.98828125,0.011474609375,-0.093017578125
-0.9892578125,0.011962890625,-0.09375
-0.9892578125,0.01123046875,-0.09326171875
-0.98681640625,0.007568359375,-0.092529296875
-0.984619140625,0.0068359375,-0.093994140625
-0.9814453125,0.010498046875,-0.093017578125
-0.983642578125,0.0126953125,-0.09423828125
-0.995849609375,0.01513671875,-0.09375
-0.995361328125,0.018310546875,-0.0908203125
-0.98193359375,0.01416015625,-0.093505859375
-0.99365234375,0.010498046875,-0.09423828125
-1.004150390625,0.01171875,-0.086181640625
-0.9853515625,0.0068359375,-0.074462890625
-0.98486328125,0.0048828125,-0.078857421875
-0.98681640625,0.015625,-0.092529296875
-0.98388671875,0.0185546875,-0.091552734375
-0.989501953125,0.005126953125,-0.093505859375
-0.989501953125,0.004638671875,-0.09130859375
-0.989501953125,0.017578125,-0.083984375
-0.9921875,0.01171875,-0.08935546875
-0.990966796875,0.003173828125,-0.092041015625
-0.98681640625,0.0126953125,-0.089111328125
-0.98974609375,0.017822265625,-0.09326171875
-0.993896484375,0.010009765625,-0.099609375
-0.99169921875,0.0068359375,-0.09716796875
-0.991943359375,0.01025390625,-0.095947265625
-0.99169921875,0.0107421875,-0.0947265625
-0.9853515625,0.00830078125,-0.092529296875
-0.986083984375,0.008056640625,-0.096435546875
-0.992431640625,0.01416015625,-0.095458984375
-0.990234375,0.01513671875,-0.086181640625
-0.991455078125,0.010009765625,-0.083740234375
-0.9990234375,0.010498046875,-0.083984375
-0.989990234375,0.013671875,-0.0849609375
-0.984130859375,0.01416015625,-0.089599609375
-0.9833984375,0.014892578125,-0.0927734375
-0.975830078125,0.016845703125,-0.087646484375
-0.97802734375,0.01416015625,-0.0810546875
-0.9921875,0.01220703125,-0.0859375
-0.999267578125,0.01416015625,-0.081787109375
-0.9990234375,0.01318359375,-0.078857421875
-0.998291015625,0.01318359375,-0.083740234375
-0.98486328125,0.0146484375,-0.084228515625
-0.977783203125,0.01416015625,-0.083251953125
-0.978271484375,0.011962890625,-0.080322265625
-0.9775390625,0.01220703125,-0.0849609375
-0.9833984375,0.011962890625,-0.087890625
-0.994384765625,0.0107421875,-0.0849609375
-0.997314453125,0.01123046875,-0.08837890625
-0.990478515625,0.01220703125,-0.093017578125
-0.989990234375,0.010986328125,-0.09423828125
-0.986572265625,0.012939453125,-0.096435546875
-0.984375,0.014404296875,-0.089599609375
-0.9912109375,0.0087890625,-0.08837890625
-0.995361328125,0.009033203125,-0.09716796875
-0.988037109375,0.01318359375,-0.095703125
-0.98681640625,0.012451171875,-0.09228515625
-0.987548828125,0.014404296875,-0.093994140625
-0.987060546875,0.01318359375,-0.09033203125
-0.9892578125,0.00927734375,-0.086669921875
-0.9912109375,0.01416015625,-0.087158203125
-0.9931640625,0.01513671875,-0.09228515625
-0.99365234375,0.0087890625,-0.09521484375
-0.99169921875,0.00927734375,-0.091552734375
-0.983642578125,0.0146484375,-0.09130859375
-0.986328125,0.012451171875,-0.086669921875
-0.989501953125,0.0087890625,-0.083740234375
-0.988037109375,0.011474609375,-0.086181640625
-0.994873046875,0.010986328125,-0.092529296875
-0.998291015625,0.00927734375,-0.0947265625
-0.994140625,0.010498046875,-0.089111328125
-0.9912109375,0.009521484375,-0.08984375
-0.983154296875,0.0126953125,-0.095703125
-0.977294921875,0.014404296875,-0.097900390625
-0.98193359375,0.0107421875,-0.094970703125
-0.988037109375,0.008056640625,-0.094482421875
-0.998779296875,0.0078125,-0.09326171875
-1.0078125,0.01025390625,-0.091796875
-1.00341796875,0.010009765625,-0.093017578125
-0.9892578125,0.01123046875,-0.093994140625
-0.981201171875,0.015380859375,-0.094482421875
-0.9794921875,0.013671875,-0.099609375
-0.980712890625,0.009521484375,-0.098876953125
-0.98974609375,0.01025390625,-0.097412109375
-0.994140625,0.012451171875,-0.10107421875
-0.994384765625,0.0126953125,-0.0966796875
-0.992431640625,0.01025390625,-0.09423828125
-0.98828125,0.010009765625,-0.098876953125
-0.981201171875,0.01025390625,-0.09716796875
-0.9814453125,0.012939453125,-0.09033203125
-0.980712890625,0.01513671875,-0.091552734375
-0.98046875,0.0126953125,-0.0927734375
-0.99267578125,0.01220703125,-0.091064453125
-0.996337890625,0.011962890625,-0.090576171875
-0.994384765625,0.0107421875,-0.086669921875
-0.993896484375,0.0087890625,-0.085205078125
-0.99267578125,0.01220703125,-0.0908203125
-0.986083984375,0.01416015625,-0.090087890625
-0.97998046875,0.01171875,-0.08251953125
-0.97802734375,0.010986328125,-0.0849609375
-0.9814453125,0.01123046875,-0.08837890625
-0.98486328125,0.010009765625,-0.082275390625
-0.9921875,0.01123046875,-0.086181640625
-0.996826171875,0.015625,-0.093505859375
-0.9931640625,0.0166015625,-0.08984375
-0.993408203125,0.0126953125,-0.087890625
-0.984130859375,0.0126953125,-0.08935546875
-0.979248046875,0.010986328125,-0.087890625
-0.983154296875,0.005859375,-0.0908203125
-0.987060546875,0.010498046875,-0.093017578125
-0.990234375,0.012451171875,-0.089111328125
-0.992431640625,0.009521484375,-0.08447265625
-0.993408203125,0.012939453125,-0.08203125
-0.99365234375,0.015380859375,-0.084716796875
-0.993408203125,0.0107421875,-0.088623046875
-0.984375,0.00927734375,-0.08984375
-0.982421875,0.010986328125,-0.09228515625
-0.989501953125,0.010498046875,-0.092041015625
-0.990478515625,0.01123046875,-0.0947265625
-0.98779296875,0.01220703125,-0.096435546875
-0.992919921875,0.0126953125,-0.09423828125
-0.991943359375,0.011474609375,-0.0947265625
-0.987548828125,0.010498046875,-0.08984375
-0.99267578125,0.012451171875,-0.08984375
-0.99462890625,0.013427734375,-0.095458984375
-0.991943359375,0.009033203125,-0.09619140625
-0.987548828125,0.00830078125,-0.09619140625
-0.98779296875,0.009521484375,-0.08837890625
-0.98779296875,0.008544921875,-0.083984375
-0.988037109375,0.010498046875,-0.08984375
-0.988525390625,0.0107421875,-0.0947265625
-0.98876953125,0.009765625,-0.095458984375
-0.992919921875,0.008544921875,-0.091796875
-0.995361328125,0.01025390625,-0.089111328125
-0.989501953125,0.01220703125,-0.08740234375
-0.986083984375,0.009765625,-0.08544921875
-0.98681640625,0.0078125,-0.0888671875
-0.985595703125,0.008056640625,-0.089599609375
-0.9892578125,0.0107421875,-0.0888671875
-0.988525390625,0.012939453125,-0.0947265625
-0.98583984375,0.010009765625,-0.096923828125
-0.988037109375,0.0078125,-0.088134765625
-0.988525390625,0.0126953125,-0.0849609375
-0.98486328125,0.016845703125,-0.09130859375
-0.988525390625,0.01220703125,-0.091552734375
-0.99267578125,0.008544921875,-0.092041015625
-0.989013671875,0.012939453125,-0.093994140625
-0.988525390625,0.012451171875,-0.09375
-0.9921875,0.010009765625,-0.09228515625
-0.992919921875,0.014404296875,-0.09228515625
-0.9892578125,0.013671875,-0.0927734375
-0.98779296875,0.008056640625,-0.090576171875
-0.981201171875,0.009765625,-0.08935546875
-0.981689453125,0.0146484375,-0.08984375
-0.986572265625,0.012939453125,-0.090087890625
-0.989990234375,0.0087890625,-0.089111328125
-0.991455078125,0.009033203125,-0.090087890625
-0.990478515625,0.01025390625,-0.091064453125
-0.9892578125,0.011474609375,-0.087890625
-0.986572265625,0.0126953125,-0.087158203125
-0.99072265625,0.01220703125,-0.091552734375
-0.9912109375,0.00732421875,-0.09521484375
-0.992919921875,0.010498046875,-0.093505859375
-0.994384765625,0.016845703125,-0.09326171875
-0.989501953125,0.0078125,-0.094970703125
-0.984130859375,0.0078125,-0.095947265625
-0.987060546875,0.01806640625,-0.09423828125
-0.985107421875,0.01416015625,-0.08935546875
-0.986083984375,0.005615234375,-0.089111328125
-0.99267578125,0.008544921875,-0.09619140625
-0.994384765625,0.011474609375,-0.097412109375
-0.9931640625,0.011962890625,-0.09326171875
-0.990234375,0.0146484375,-0.091796875
-0.9892578125,0.0126953125,-0.091064453125
-0.98779296875,0.0068359375,-0.088623046875
-0.99169921875,0.007080078125,-0.08544921875
-0.989990234375,0.01171875,-0.086669921875
-0.98583984375,0.00927734375,-0.087890625
-0.99072265625,0.00732421875,-0.08984375
-0.994384765625,0.01220703125,-0.089111328125
-0.990478515625,0.009765625,-0.08544921875
-0.988037109375,0.009033203125,-0.091064453125
-0.989501953125,0.01416015625,-0.094970703125
-0.98291015625,0.009033203125,-0.0888671875
-0.980224609375,0.009033203125,-0.087890625
-0.985595703125,0.0146484375,-0.095703125
-0.990478515625,0.010009765625,-0.092041015625
-0.9951171875,0.010009765625,-0.089111328125
-0.99462890625,0.01513671875,-0.091064453125
-0.99072265625,0.013427734375,-0.087646484375
-0.985107421875,0.010986328125,-0.087890625
-0.984130859375,0.010986328125,-0.09033203125
-0.986328125,0.010986328125,-0.09033203125
-0.9912109375,0.0107421875,-0.092041015625
-0.9921875,0.012939453125,-0.089599609375
-0.990966796875,0.012451171875,-0.08544921875
-0.9951171875,0.0126953125,-0.093994140625
-0.995849609375,0.013671875,-0.0966796875
-0.9912109375,0.0126953125,-0.0927734375
-0.98876953125,0.01025390625,-0.091552734375
-0.987548828125,0.01123046875,-0.09716796875
-0.984130859375,0.01220703125,-0.096923828125
-0.9853515625,0.009033203125,-0.0908203125
-0.990478515625,0.010009765625,-0.092041015625
-0.98876953125,0.0126953125,-0.0947265625
-0.993896484375,0.013671875,-0.09326171875
-1.000732421875,0.015380859375,-0.09228515625
-0.995361328125,0.0126953125,-0.091552734375
-0.98876953125,0.0087890625,-0.09130859375
-0.986083984375,0.014404296875,-0.09326171875
-0.983154296875,0.015869140625,-0.093994140625
-0.982421875,0.010986328125,-0.09130859375
-0.98974609375,0.0107421875,-0.08984375
-0.997314453125,0.011962890625,-0.093994140625
-0.99267578125,0.01318359375,-0.09423828125
-0.988525390625,0.017578125,-0.091796875
-0.9892578125,0.014404296875,-0.09228515625
-0.989990234375,0.01025390625,-0.090576171875
-0.98876953125,0.013916015625,-0.086181640625
-0.98681640625,0.012451171875,-0.088134765625
-0.98876953125,0.009521484375,-0.09033203125
-0.98779296875,0.010986328125,-0.09130859375
-0.988037109375,0.01171875,-0.09228515625
-0.988525390625,0.010009765625,-0.09375
-0.9912109375,0.0126953125,-0.093017578125
-0.98583984375,0.013427734375,-0.0869140625
-0.982666015625,0.01513671875,-0.0859375
-0.985107421875,0.01708984375,-0.089599609375
-0.982177734375,0.0087890625,-0.0888671875
-0.986328125,0.00927734375,-0.082275390625
-0.990234375,0.01953125,-0.0888671875
-0.990966796875,0.01416015625,-0.092041015625
-0.990966796875,0.005615234375,-0.0859375
-0.993408203125,0.011962890625,-0.092529296875
-0.997314453125,0.013671875,-0.094970703125
-0.988525390625,0.00732421875,-0.09326171875
-0.984130859375,0.00927734375,-0.090576171875
-0.984130859375,0.011962890625,-0.091552734375
-0.98095703125,0.010009765625,-0.091796875
-0.986572265625,0.0107421875,-0.087890625
-0.99462890625,0.012451171875,-0.090576171875
-0.99365234375,0.0126953125,-0.08984375
-0.990234375,0.01171875,-0.08837890625
-0.98876953125,0.010986328125,-0.0927734375
-0.9853515625,0.010498046875,-0.091552734375
-0.9873046875,0.015869140625,-0.08984375
-0.990478515625,0.015869140625,-0.09326171875
-0.98876953125,0.00341796875,-0.09130859375
-0.98876953125,0.00634765625,-0.085693359375
-0.988037109375,0.015625,-0.08740234375
-0.9892578125,0.008544921875,-0.093017578125
-0.993896484375,0.00390625,-0.096435546875
-0.994140625,0.010986328125,-0.09228515625
-0.98583984375,0.01025390625,-0.091796875
-0.984375,0.005126953125,-0.09521484375
-0.988525390625,0.009033203125,-0.097412109375
-0.98681640625,0.011474609375,-0.096435546875
-0.988037109375,0.010009765625,-0.09228515625
-0.990234375,0.01318359375,-0.092529296875
-0.99169921875,0.014404296875,-0.0927734375
-0.990234375,0.01171875,-0.0927734375
-0.987060546875,0.011474609375,-0.090087890625
-0.983154296875,0.011474609375,-0.091064453125
-0.98388671875,0.015869140625,-0.0908203125
-0.98681640625,0.016845703125,-0.08544921875
-0.98876953125,0.0126953125,-0.091064453125
-0.99267578125,0.010009765625,-0.09814453125
-0.993408203125,0.0107421875,-0.09619140625
-0.98681640625,0.011962890625,-0.093505859375
-0.980712890625,0.0087890625,-0.094970703125
-0.984375,0.01025390625,-0.08984375
-0.990966796875,0.01416015625,-0.089111328125
-0.98974609375,0.0126953125,-0.09423828125
-0.98388671875,0.011962890625,-0.08837890625
-0.983154296875,0.0126953125,-0.08544921875
-0.989013671875,0.010498046875,-0.088134765625
-0.993896484375,0.013427734375,-0.090087890625
-0.99560546875,0.01708984375,-0.089599609375
-0.99169921875,0.014404296875,-0.09033203125
-0.9873046875,0.011962890625,-0.094970703125
-0.9833984375,0.0087890625,-0.0927734375
-0.985595703125,0.013427734375,-0.08935546875
-0.99267578125,0.014404296875,-0.0869140625
-0.989501953125,0.006103515625,-0.088134765625
-0.98583984375,0.0048828125,-0.09375
-0.98876953125,0.01171875,-0.09423828125
-0.994873046875,0.015380859375,-0.093994140625
-0.994384765625,0.010009765625,-0.09521484375
-0.993896484375,0.008056640625,-0.098876953125
-0.98974609375,0.01171875,-0.096923828125
-0.98291015625,0.013671875,-0.09228515625
-0.986328125,0.01171875,-0.09375
-0.99169921875,0.011962890625,-0.09619140625
-0.989013671875,0.010498046875,-0.09375
-0.98681640625,0.007080078125,-0.095458984375
-0.987060546875,0.012451171875,-0.09765625
-0.985595703125,0.015869140625,-0.091796875
-0.98779296875,0.009521484375,-0.0869140625
-0.994873046875,0.007568359375,-0.081787109375
-0.991455078125,0.016845703125,-0.08642578125
-0.984619140625,0.01171875,-0.098876953125
-0.988525390625,0.00244140625,-0.091064453125
-0.989990234375,0.013916015625,-0.087646484375
-0.99462890625,0.014892578125,-0.093017578125
-0.990478515625,0.005859375,-0.088623046875
-0.984619140625,0.012451171875,-0.09033203125
-0.991455078125,0.01513671875,-0.088623046875
-0.992431640625,0.00732421875,-0.08447265625
-0.986572265625,0.01123046875,-0.08642578125
-0.985107421875,0.015625,-0.088623046875
-0.986572265625,0.009033203125,-0.096923828125
-0.98681640625,0.0078125,-0.099609375
-0.99169921875,0.013671875,-0.0908203125
-0.99462890625,0.01220703125,-0.093994140625
-0.989013671875,0.007080078125,-0.089599609375
-0.98486328125,0.01708984375,-0.08544921875
-0.98291015625,0.018310546875,-0.0966796875
-0.98095703125,0.006591796875,-0.092529296875
-0.98779296875,0.0126953125,-0.090087890625
-0.993896484375,0.021240234375,-0.095703125
-0.988525390625,0.0146484375,-0.09619140625
-0.984619140625,0.01171875,-0.0966796875
-0.987548828125,0.015869140625,-0.096435546875
-0.99072265625,0.010009765625,-0.09521484375
-0.986572265625,0.005859375,-0.09423828125
-0.990234375,0.01416015625,-0.090576171875
-0.987060546875,0.01513671875,-0.088623046875
-0.982666015625,0.007080078125,-0.0888671875
-0.99072265625,0.01123046875,-0.089111328125
-0.991943359375,0.013916015625,-0.087646484375
-0.9921875,0.007568359375,-0.08642578125
-0.990234375,0.013671875,-0.093017578125
-0.98876953125,0.013427734375,-0.09423828125
-0.987548828125,0.008544921875,-0.087158203125
-0.991943359375,0.013427734375,-0.091552734375
-0.991943359375,0.013671875,-0.093505859375
-0.987548828125,0.00830078125,-0.09033203125
-0.98876953125,0.0087890625,-0.092529296875
-0.985107421875,0.014404296875,-0.090087890625
-0.984619140625,0.01220703125,-0.084716796875
-0.991943359375,0.010009765625,-0.08642578125
-0.990234375,0.0126953125,-0.089599609375
-0.9833984375,0.009765625,-0.08642578125
-0.98583984375,0.0048828125,-0.087646484375
-0.986083984375,0.009521484375,-0.09814453125
-0.98583984375,0.012451171875,-0.097900390625
-0.98681640625,0.015380859375,-0.0966796875
-0.989013671875,0.01953125,-0.092529296875
-0.988525390625,0.014892578125,-0.091064453125
-0.990234375,0.009765625,-0.095458984375
-0.99169921875,0.013671875,-0.092041015625
-0.989013671875,0.016357421875,-0.09228515625
-0.9921875,0.009521484375,-0.090576171875
-0.99267578125,0.01025390625,-0.093505859375
-0.991943359375,0.01513671875,-0.09521484375
-0.993408203125,0.012451171875,-0.09130859375
-0.989990234375,0.01171875,-0.08642578125
-0.988037109375,0.012451171875,-0.089599609375
-0.98828125,0.010498046875,-0.09375
-0.98486328125,0.008544921875,-0.0947265625
-0.98779296875,0.010498046875,-0.09423828125
-0.994384765625,0.009765625,-0.09130859375
-0.991943359375,0.01904296875,-0.08935546875
