Variance_X,Variance_Y,Variance_Z,RMS_X,RMS_Y,RMS_Z,PtP_X,PtP_Y,PtP_Z,Dominant_X,Dominant_Y,Dominant_Z,Spec_Crest_X,Spec_Crest_Y,Spec_Crest_Z,Label
4.756449197884649e-05,0.0001452346878068056,0.0003166298702126369,0.006896701528908329,0.012051335519634561,0.017794096498913253,0.031982421875,0.057861328125,0.072265625,8.0,34.0,9.0,5.315483963312083,9.495421022754547,6.490093772181484,Transient_Shock
4.905933383270167e-05,0.00013887224486097693,0.0003517124423524365,0.0070042368487010535,0.011784406852318742,0.018753998036483754,0.035888671875,0.046875,0.07958984375,34.0,34.0,9.0,4.2443976717512095,10.710645641926853,8.001639204709003,Transient_Shock
6.155390292406082e-05,0.00012922141468152404,0.00035021372241317295,0.007845629542876775,0.011367559750514797,0.018713998033909614,0.03857421875,0.044189453125,0.08203125,13.0,34.0,9.0,5.054364267084755,11.392264066844854,6.536377698159534,Transient_Shock
5.424965274869464e-05,0.00012922947280458175,0.00034285872243344784,0.007365436358335781,0.011367914180032402,0.018516444648837095,0.041259765625,0.040771484375,0.07958984375,9.0,34.0,9.0,5.264248190215773,11.393400861663151,8.086576713305496,Transient_Shock
4.824847201234661e-05,0.00013628042870550416,0.00028824846958741546,0.006946112006896132,0.011673920879700365,0.016977881775634304,0.032958984375,0.05029296875,0.07568359375,25.0,34.0,9.0,3.9597381050145115,10.092899826708658,7.529201452679013,Transient_Shock
4.20011201640591e-05,0.00012218320262036286,0.0003320664254715666,0.006480827120365047,0.011053651099087706,0.018222689852806215,0.03173828125,0.050048828125,0.0751953125,12.0,34.0,9.0,4.650007691827718,8.015094258095768,8.355439403766804,Transient_Shock
9.581673657521605e-05,0.0001585900317877531,0.0003545756917446852,0.009788602381096908,0.012593253423470565,0.018830180342861436,0.0732421875,0.056884765625,0.086669921875,12.0,34.0,9.0,4.187401795063951,7.933766103173395,7.336311887585897,Transient_Shock
6.665254113613628e-05,0.000154600347741507,0.000418032388552092,0.008164100754898623,0.0124338388175779,0.02044584037285071,0.052001953125,0.0517578125,0.095703125,9.0,34.0,9.0,2.835044390301896,7.2412654813770905,7.009313141356442,Transient_Shock
5.685257201548666e-05,0.0001463814260205254,0.0003736786893568933,0.007540064456984878,0.012098819199431215,0.01933077053189793,0.042724609375,0.05322265625,0.079833984375,9.0,34.0,9.0,4.949590993164209,8.177890325079943,7.579422592296389,Transient_Shock
5.305828744894825e-05,0.00014346401076181792,0.00043166475006728433,0.00728411198767209,0.011977646294736622,0.02077654326559845,0.037841796875,0.049560546875,0.093994140625,9.0,34.0,9.0,4.898566351453784,10.85362630735988,7.635324299592884,Transient_Shock
5.181919550523162e-05,0.0001854500405897852,0.0004607422997651156,0.007198555098436882,0.013618004280722826,0.021464908566428034,0.0390625,0.054443359375,0.091552734375,9.0,34.0,9.0,3.9272987108378934,11.223329664170496,6.270925065550195,Transient_Shock
5.484442226588726e-05,0.00013886898523196578,0.0003606277605285868,0.0074057020103355,0.011784268548873357,0.01899020169794378,0.0361328125,0.048095703125,0.083740234375,8.0,34.0,9.0,4.725841095458669,10.719293720062156,6.54889841989244,Transient_Shock
4.9087218940258026e-05,0.0001672037433309015,0.00043602060395642184,0.0070062271544860735,0.01293072864655745,0.020881106387268415,0.04150390625,0.052734375,0.08251953125,34.0,34.0,9.0,5.074655162388161,12.35355068896082,6.517223669300803,Transient_Shock
4.1760955355130136e-05,0.00014137051766738296,0.00045447676893672906,0.0064622716868861325,0.011889933459333696,0.021318460754396154,0.032958984375,0.050537109375,0.087646484375,9.0,34.0,9.0,5.127530113327421,12.937930486111524,7.188097195689524,Transient_Shock
7.158178777899593e-05,0.00018912308951257728,0.00042693130671977997,0.008460602093172561,0.013752203078509904,0.02066231610250361,0.048828125,0.059326171875,0.094970703125,17.0,34.0,9.0,3.9320171041979557,10.3211278086027,6.779850044657963,Transient_Shock
6.0856109485030174e-05,0.00017402319645043463,0.00048411052193841897,0.007801032590947827,0.01319178518815534,0.022002511718856532,0.0400390625,0.0537109375,0.092529296875,25.0,34.0,9.0,3.519168590662376,8.861873550511087,7.085955600765847,Transient_Shock
5.585291364695877e-05,0.00015409708430524915,0.0004075001343153417,0.007473480691549204,0.012413584667824567,0.020186632565025345,0.0439453125,0.055908203125,0.081787109375,17.0,34.0,9.0,4.270640644422492,9.382613166587259,7.8220353899919886,Transient_Shock
4.469473788049072e-05,0.00016141129526658915,0.00047618892494938336,0.0066854123194078855,0.012704774506719477,0.021821753480171645,0.03564453125,0.05517578125,0.091796875,9.0,34.0,9.0,4.69517366166737,8.955682069522158,8.134940706498657,Transient_Shock
7.774388359393924e-05,0.00016576680354773998,0.0004612931370502338,0.008817249207884466,0.012875045768762921,0.021477735845526962,0.052490234375,0.05859375,0.094970703125,25.0,34.0,9.0,4.592499569086252,8.02221443494683,7.221353327244864,Transient_Shock
8.233240805566311e-05,0.0001516733864264097,0.0004899213090538979,0.0090737207393474,0.012315574953140016,0.022134166102518924,0.04638671875,0.050537109375,0.09130859375,21.0,35.0,9.0,4.37818334691001,6.478753186788639,7.788346721476154,Transient_Shock
8.406350025325082e-05,0.0001693880039965734,0.0005105518175696488,0.009168614958283002,0.013014914674963235,0.02259539372459902,0.04833984375,0.058837890625,0.0869140625,22.0,34.0,9.0,5.89195870924389,6.430361589585453,7.477584133591637,Transient_Shock
5.8433375670574605e-05,0.00014102515706326813,0.00044280002111918293,0.007644172660960413,0.011875401343250177,0.021042814001914833,0.038818359375,0.05322265625,0.091796875,14.0,35.0,9.0,4.074997254529005,6.8447585098747,7.557063977107548,Transient_Shock
3.895835470757447e-05,0.00017489813035354018,0.00047536286001559347,0.00624166281591488,0.01322490568410755,0.021802817708167756,0.03515625,0.063232421875,0.092041015625,9.0,34.0,9.0,3.84915337623443,6.5812214565306535,6.633069482576503,Transient_Shock
5.830853115185164e-05,0.00015784884089953266,0.0004658646030293312,0.007636002301718592,0.012563790865002993,0.021583896845318067,0.04052734375,0.0556640625,0.087158203125,9.0,34.0,9.0,5.170157709329764,7.883146228245469,6.987819460982128,Transient_Shock
4.929560236632824e-05,0.0001905370590975508,0.0004660728736780584,0.007021082706130746,0.013803516186014012,0.021588720982912778,0.03955078125,0.057861328125,0.09130859375,9.0,35.0,9.0,4.290003422888507,7.332999286476103,8.047521571798406,Transient_Shock
5.929995313636027e-05,0.00016071030040620826,0.0005066164158051834,0.007700646280433888,0.012677156637282994,0.02250814110061476,0.03955078125,0.0546875,0.091552734375,25.0,35.0,9.0,5.101259580916725,8.155821149295358,8.068144396707297,Transient_Shock
8.951976997195743e-05,0.00018293092944077216,0.0004599757812684402,0.00946148878200241,0.013525196096204008,0.021447045980004804,0.06298828125,0.072021484375,0.091552734375,9.0,35.0,9.0,3.361116327879814,8.322104850644024,7.628258466333609,Transient_Shock
6.536788714583963e-05,0.00023031668024486862,0.0005536908538488206,0.008085040948927818,0.015176187935211813,0.02353063649476615,0.042236328125,0.06591796875,0.09912109375,35.0,35.0,9.0,3.0887087918030662,7.210151664916719,6.79389901320277,Transient_Shock
0.00011891041867784224,0.00029799434923916124,0.0012226076651131734,0.01090460538845135,0.017262512830962973,0.03496580708511064,0.0537109375,0.0791015625,0.16259765625,3.0,2.0,3.0,5.7911010553972995,7.636528454075988,8.93032161894147,Transient_Shock
7.348903091042303e-05,0.0002172782551497221,0.0005546908359974623,0.008572574345575722,0.01474036143212649,0.02355187542420905,0.050537109375,0.072998046875,0.105224609375,37.0,35.0,9.0,3.684247531724375,6.035100299524479,6.8666923425346615,Transient_Shock
7.182137051131576e-05,0.00016899333786568604,0.0005983926203043666,0.008474748994000693,0.012999743761539534,0.0244620649231492,0.050048828125,0.059326171875,0.109619140625,25.0,35.0,9.0,3.2296396339412548,5.616743315234576,6.587096205257053,Transient_Shock
7.225377703434788e-05,0.00016534601672901772,0.0005934356559009757,0.008500222175587406,0.01285869420777311,0.02436053480326275,0.04345703125,0.060791015625,0.111328125,9.0,34.0,9.0,3.953231733680781,7.092155097346848,6.605526795423587,Transient_Shock
5.462835542857647e-05,0.00017217261483892798,0.0005266595944704022,0.007391099744190743,0.013121456277369825,0.02294906521996925,0.03662109375,0.05810546875,0.10302734375,14.0,34.0,9.0,4.46647790489538,7.010081299969588,7.138863130265389,Transient_Shock
6.005342220305465e-05,0.00017304602079093456,0.0005959508380328771,0.007749414313550067,0.013154695769607695,0.024412104334384552,0.040771484375,0.058349609375,0.10546875,9.0,34.0,9.0,3.8016985827182808,7.4211680627358145,7.012106269158584,Transient_Shock
0.0002601876876724418,0.00017478243898949586,0.0005827711393067148,0.016130334394315632,0.013220530964734202,0.02414065324937821,0.10498046875,0.067138671875,0.114990234375,20.0,34.0,9.0,4.244481687878811,5.691441973276448,7.334181913184294,Transient_Shock
0.0002721769269555807,0.00018342019757255912,0.0006101386970840394,0.0164977855167165,0.01354327130247929,0.02470098575126182,0.09814453125,0.069580078125,0.114501953125,21.0,35.0,9.0,6.761249681264287,7.056607079474615,6.494602286004475,Transient_Shock
8.146976688294671e-05,0.00018423868095851503,0.0005967975448584184,0.00902606042983021,0.013573455011842601,0.024429440125766665,0.044921875,0.052734375,0.10400390625,9.0,35.0,9.0,3.957280646222203,9.819867422776829,7.062157273950615,Transient_Shock
0.0001682236179476604,0.00028672319240286015,0.0010707968467613682,0.012970104777821203,0.01693290265733729,0.032723032358896204,0.077392578125,0.069091796875,0.162841796875,20.0,35.0,9.0,4.288624453514293,9.379589312607095,5.905399953019545,Transient_Shock
7.042124343570322e-05,0.00019846307986881584,0.0008318027794302907,0.008391736616201871,0.014087692496247065,0.028840991304570143,0.044189453125,0.058349609375,0.155029296875,35.0,35.0,3.0,5.120879527178454,11.9655425776602,6.208229720590346,Transient_Shock
4.347122376202606e-05,0.00015937513671815395,0.0005391007834987249,0.006593271097264699,0.012624386587797205,0.023218543957335587,0.031494140625,0.05712890625,0.10888671875,9.0,35.0,9.0,4.212732090234788,8.322553278243248,8.27765258061985,Transient_Shock
7.942871889099479e-05,0.00032515358179807663,0.0005346118377929088,0.008912279107556875,0.018032015466887683,0.023121674632104586,0.048583984375,0.107177734375,0.10888671875,14.0,35.0,9.0,3.7334370344738024,7.915013188836353,8.522476127045103,Transient_Shock
0.0001000798620225396,0.0005761974862252828,0.0007757304083497729,0.010003992304202338,0.024004113943765615,0.02785193724590397,0.052490234375,0.115966796875,0.131103515625,3.0,1.0,3.0,4.970241824111843,12.985457877430623,7.304559000899351,Transient_Shock
7.392278348561376e-05,0.00021193312932155095,0.0007829733040125575,0.008597835976896381,0.014557923248923623,0.027981660136821,0.050537109375,0.07958984375,0.150634765625,3.0,35.0,9.0,4.707715529539921,8.831837060507588,6.5268199313215725,Transient_Shock
6.89891712681856e-05,0.00019067547691520303,0.0005692650120181497,0.008305972024283828,0.013808529136559151,0.02385927517797114,0.043701171875,0.06640625,0.107177734375,35.0,35.0,9.0,4.483654139541553,10.634276305617986,8.582207185346563,Transient_Shock
7.309054126380943e-05,0.0001906731486087665,0.0006302833644440398,0.0085493006300989,0.013808444829479042,0.025105444916273437,0.0419921875,0.06005859375,0.115234375,14.0,35.0,9.0,4.797903291067099,12.12361240163854,8.070489088779128,Transient_Shock
7.019714394118637e-05,0.00019184403572580777,0.000578956154640764,0.008378373585677973,0.013850777441205522,0.02406150773831025,0.05126953125,0.066650390625,0.10986328125,9.0,35.0,9.0,4.175387569984485,10.97001836533627,7.133424325290099,Transient_Shock
5.42331108590588e-05,0.00016679291366017424,0.0007016224808467086,0.0073643133324878835,0.012914833086810462,0.026488157369789024,0.038818359375,0.05859375,0.130859375,35.0,35.0,9.0,4.22538220831452,10.590842682309631,7.395129527772482,Transient_Shock
5.5316657380899414e-05,0.00016573046741541475,0.000545557530131191,0.007437516882730379,0.012873634584507002,0.023357172990993387,0.042724609375,0.052001953125,0.105712890625,9.0,35.0,9.0,3.838980517087775,9.85706633844456,7.5317332753276975,Transient_Shock
5.554570452659391e-05,0.00014108296818449162,0.0004940833568980452,0.0074528990685902834,0.011877835164056268,0.022227985893869134,0.0380859375,0.057373046875,0.098876953125,9.0,35.0,9.0,3.795245412678837,8.57727288523407,7.53371232286249,Transient_Shock
5.796661935164593e-05,0.000152553719090065,0.0005438800981210079,0.007613581243517792,0.012351263866101516,0.023321237062407473,0.041748046875,0.05029296875,0.107421875,9.0,35.0,9.0,4.253964420769981,7.901439035858979,6.938584347202503,Transient_Shock
5.458771192934364e-05,0.0001819712015276309,0.0005229743546806276,0.00738834974330152,0.013489670178608183,0.022868632549425155,0.03564453125,0.060791015625,0.08984375,9.0,34.0,9.0,4.159351162476022,5.9973577385558565,7.646396337995242,Transient_Shock
6.256926280912012e-05,0.00015772253027535044,0.00048383493776782416,0.007910073502131324,0.012558763086998275,0.021996248265734413,0.0478515625,0.0546875,0.092041015625,13.0,34.0,9.0,4.685964013072316,6.982618170634963,8.41233707019457,Transient_Shock
7.78529210947454e-05,0.00017381898578605615,0.0005083568394184113,0.008823430234027206,0.013184042846792336,0.022546770044030946,0.051513671875,0.0615234375,0.097412109375,14.0,34.0,9.0,5.012818563634703,8.875542627810615,6.942869340362456,Transient_Shock
5.0442347856005654e-05,0.00016809020598884672,0.00048261729170917533,0.007102277652697454,0.012964960701400014,0.0219685523353082,0.042236328125,0.058837890625,0.099853515625,9.0,34.0,9.0,3.9835010793241556,7.088400029383573,7.153115560284529,Transient_Shock
4.566827556118369e-05,0.00015679647913202643,0.0005075972876511514,0.006757830684560223,0.012521840085707309,0.022529919832328552,0.036376953125,0.05859375,0.092529296875,9.0,34.0,9.0,4.112880570250621,7.916279147523998,7.2713860762056735,Transient_Shock
4.246864409651607e-05,0.00017402504090568982,0.0005490852308867034,0.006516797073449201,0.013191855097206375,0.023432567739936298,0.03857421875,0.059814453125,0.10595703125,9.0,34.0,9.0,5.019025425791627,8.1783973668036,7.453442250053856,Transient_Shock
5.398961002356373e-05,0.00015072608584887348,0.00048245166181004606,0.007347762245987803,0.012277055259665222,0.02196478230736754,0.040771484375,0.054443359375,0.0947265625,8.0,34.0,9.0,3.2673540549320754,8.15684607093784,6.057097117952561,Transient_Shock
5.7659519370645285e-05,0.00019408552543609403,0.0005819386533403303,0.007593386554801835,0.013931458123114537,0.024123404679694996,0.03955078125,0.06884765625,0.107421875,9.0,34.0,9.0,3.31101510808857,8.947936681686487,6.148020413722778,Transient_Shock
6.260391091927886e-05,0.00016358908032998443,0.0005563152335525956,0.007912263324692807,0.012790194694764596,0.02358633573814711,0.04296875,0.052490234375,0.106689453125,9.0,34.0,9.0,4.45574734716012,10.206805962809971,6.51554476432932,Transient_Shock
4.404200808494352e-05,0.00016038550165831111,0.0005693032726412639,0.0066364153038325985,0.012664339764011037,0.023860076962182328,0.037109375,0.05517578125,0.098388671875,9.0,34.0,9.0,4.244190524382739,9.277976859602694,6.690890135113049,Transient_Shock
6.120273610576987e-05,0.00015604286454617977,0.0005621340787911322,0.00782321775906627,0.012491711834099431,0.023709366899837967,0.041259765625,0.053955078125,0.101806640625,9.0,34.0,9.0,4.314345971089477,8.923774246074723,7.401852169060355,Transient_Shock
7.494166129617952e-05,0.00018320648450753652,0.0005304285114107188,0.008656885195968555,0.013535378993864063,0.02303103365918948,0.05322265625,0.061279296875,0.097900390625,9.0,34.0,9.0,4.418299464869823,8.84274699882146,6.816463980750647,Transient_Shock
6.325867434497923e-05,0.00018534858463681303,0.0006177508585096803,0.0079535321929932,0.013614278704243315,0.024854594313922732,0.038818359375,0.06201171875,0.1123046875,43.0,34.0,9.0,4.128134496711376,8.585036741058177,6.1490678587697065,Transient_Shock
6.473354005720466e-05,0.00016072834841907024,0.0005243203449936118,0.008045715633627916,0.012677868449351816,0.022898042383435572,0.040283203125,0.054443359375,0.1103515625,14.0,34.0,9.0,4.521328995289063,7.832102141275988,6.409425893685455,Transient_Shock
4.1735576814971864e-05,0.000171084360772511,0.0005015440656279679,0.006460307795683721,0.013079922047646575,0.022395179517654417,0.030517578125,0.0576171875,0.097412109375,9.0,34.0,9.0,4.0993438292216995,8.829039716108191,7.483739873280109,Transient_Shock
4.7389359679073095e-05,0.00015280389925464988,0.0004634667966456618,0.006883993003996525,0.012361387432430466,0.021528278998695225,0.0419921875,0.056640625,0.094970703125,9.0,34.0,9.0,3.79560268089164,7.245336364288717,7.170408788962466,Transient_Shock
3.987502714153379e-05,0.00014831102453172207,0.0004227306017128285,0.006314667619244404,0.012178301381215775,0.020560413461621546,0.03369140625,0.061767578125,0.083984375,9.0,34.0,9.0,5.124022400086661,8.030967497477732,8.194429397917961,Transient_Shock
5.3049938287585974e-05,0.0001712495541141834,0.0005515750344784465,0.007283538857422673,0.013086235291869981,0.02348563464074255,0.04150390625,0.057861328125,0.093994140625,14.0,34.0,9.0,4.372697555786935,9.086168833995856,7.421466137116149,Transient_Shock
4.5782653614878654e-05,0.00015535700003965758,0.0005021074866817798,0.006766288023346232,0.012464228818489236,0.022407755056715963,0.030517578125,0.058837890625,0.090576171875,9.0,34.0,9.0,5.160937611348386,8.59494421146207,7.740784749636706,Transient_Shock
5.766097456216812e-05,0.00017484811542090029,0.0004758031827805098,0.007593482373863004,0.013223014611687468,0.02181291321168518,0.042724609375,0.05517578125,0.088623046875,34.0,34.0,9.0,3.802851743656631,10.266345412840668,7.6000526087010645,Transient_Shock
5.11137732246425e-05,0.0001637506647966802,0.0005233082301856484,0.007149389709943255,0.012796509867799118,0.022875931241933045,0.03759765625,0.0595703125,0.1005859375,14.0,34.0,9.0,4.967195976013173,8.294667928335956,6.485204347455533,Transient_Shock
5.146092371433042e-05,0.00016079761189757846,0.0005651953651977237,0.007173626956730495,0.012680599824045331,0.02377383783064324,0.03173828125,0.058837890625,0.107421875,43.0,34.0,9.0,4.00152183763543,9.096207059024556,6.407861394792306,Transient_Shock
5.642022006213665e-05,0.00017457551075494848,0.000595166755374521,0.007511339431961296,0.013212702628718641,0.02439603974776482,0.038330078125,0.066162109375,0.109375,9.0,34.0,9.0,3.855586704305394,9.588044358554331,6.287721550695014,Transient_Shock
7.73110514273867e-05,0.00016839088857523166,0.0004996093775844201,0.008792670324047564,0.012976551490100583,0.02235194348562156,0.049072265625,0.061279296875,0.103515625,15.0,34.0,9.0,4.653284637629677,7.965339094901777,7.381071400499205,Transient_Shock
7.880697012296878e-05,0.00018771344548440538,0.000600129129452398,0.008877328997112181,0.013700855647893142,0.024497533129937757,0.0439453125,0.0546875,0.1005859375,14.0,34.0,9.0,4.455011462000265,7.800815344466939,7.17253186497949,Transient_Shock
6.878323620185256e-05,0.0001795864081941545,0.0005742094945162535,0.008293565952101217,0.013400985344151172,0.023962668768654577,0.041015625,0.060791015625,0.096923828125,9.0,34.0,9.0,3.7306193552664015,8.138912581407515,6.835712443791254,Transient_Shock
5.137885091244243e-05,0.0001702141853456851,0.0005058274691691622,0.007167904220373095,0.013046615857979614,0.022490608465961126,0.0361328125,0.056640625,0.10107421875,9.0,34.0,9.0,4.578564948304243,6.647076693415682,7.480937166750013,Transient_Shock
7.842782360967249e-05,0.00015827524475753307,0.0005520065860764589,0.008855948487297817,0.012580748974426485,0.02349482040953833,0.04443359375,0.0576171875,0.098876953125,15.0,34.0,9.0,4.578595547399371,6.668055229176658,7.701270701125101,Transient_Shock
6.746945655322634e-05,0.00017280605607083999,0.0005098507936054375,0.008213979337277782,0.013145571728564717,0.022579875854517834,0.045166015625,0.0595703125,0.1025390625,9.0,35.0,9.0,3.9584753447937993,6.94303409888408,6.601638789071455,Transient_Shock
5.4675645515089855e-05,0.00017547743846080266,0.0005493927747011185,0.007394298175965712,0.013246789741699785,0.02343912913700333,0.035888671875,0.0625,0.10205078125,9.0,34.0,9.0,4.815179730684029,6.888155484280907,7.4525763531038836,Transient_Shock
