Variance_X,Variance_Y,Variance_Z,RMS_X,RMS_Y,RMS_Z,PtP_X,Ptp_Y,Ptp_Z,FFT_X,FFT_Y,FFT_Z,Label
0.0015116645372472703,7.189396637841128e-05,0.016803227041236823,0.038880130365615675,0.008479030981097502,0.12962726195224838,0.12451171875,0.032958984375,0.38134765625,0.09674671292304989,0.004601214081048966,1.0754072871059177,Imbalance
0.001619672737433575,8.371684452868067e-05,0.017800485973566538,0.04024515793773923,0.009149690952632262,0.1334184618917732,0.122314453125,0.04150390625,0.40185546875,0.10365954786539082,0.005358269438147545,1.139239775016903,Imbalance
0.0019193465377611574,9.554510688758455e-05,0.020135046550421976,0.04381034738233831,0.009774717739535222,0.14189801461057155,0.133056640625,0.04541015625,0.407958984375,0.12284205295145513,0.006115140393376349,1.2886665239930157,Imbalance
0.002122475707437843,0.00010970368748530746,0.021794738655444235,0.04607033435344097,0.010473952810916586,0.14763041236630153,0.139404296875,0.050048828125,0.431396484375,0.13583912421017894,0.0070212744176387796,1.3948649959638708,Imbalance
0.0023498409282183275,0.0001432525423297193,0.02397870452477946,0.04847515784624458,0.011968815410462278,0.1548505877443785,0.146240234375,0.057373046875,0.451171875,0.15039328485727302,0.009169543161988264,1.5346791446208965,Imbalance
0.0025688288151286542,0.0001635176595300436,0.026099724313098704,0.050683614858538395,0.012787402376168648,0.16155409098224255,0.146240234375,0.060302734375,0.466796875,0.16440588235855105,0.010465223342180249,1.6704256068915133,Imbalance
0.002849802895070752,0.00017260986714973114,0.02825188496717601,0.053383545171436037,0.013138107441702978,0.168082970485341,0.203125,0.0654296875,0.495849609375,0.1824004631489516,0.01104922220110893,1.8081530313938854,Imbalance
0.0028658439659920987,0.00018392729907645844,0.029296331103978446,0.05353357793004404,0.013561979909897317,0.1711617103910172,0.197509765625,0.06298828125,0.5048828125,0.18343653343617922,0.01177310943603516,1.8750796038657427,Imbalance
0.003166065023833653,0.00020466217756620608,0.03064907161387964,0.056267797396323,0.014306018927927017,0.1750687625302688,0.174560546875,0.071044921875,0.51708984375,0.20264925621449947,0.013099689036607737,1.9617013670504095,Imbalance
0.0033279200870310888,0.00020017189672216773,0.03147292890571407,0.057688127782335674,0.014148211785316465,0.17740611293220443,0.17724609375,0.071533203125,0.521240234375,0.21300411131232974,0.012811239808797842,2.0144116580486284,Imbalance
0.00341996698625735,0.00020518501696642488,0.031560880233882926,0.058480483806628604,0.014324280678848236,0.1776538213320584,0.176513671875,0.068603515625,0.530029296875,0.21888638101518154,0.01313184946775437,2.0199238872155547,Imbalance
0.0034329497975704726,0.00022448506206274033,0.03161844817441306,0.05859137989133276,0.014982825570056549,0.1778157703197696,0.176513671875,0.07177734375,0.527099609375,0.21970888972282415,0.014367774128913883,2.0236026272177687,Imbalance
0.0035994844474771526,0.0002063822430500295,0.033115781257947674,0.05999570357514905,0.014366009990600365,0.18197741963756842,0.18310546875,0.070068359375,0.532958984375,0.23037942871451392,0.013209991157054901,2.119577825069427,Imbalance
0.003762661126529565,0.0002117902877216693,0.03331431175683974,0.06134053412328234,0.014553016447515934,0.1825220856686657,0.1923828125,0.0673828125,0.52734375,0.24083197116851796,0.013554578647017475,2.1323265247046943,Imbalance
0.003628184786066413,0.0002227215882157907,0.0318345910491189,0.06023441529612795,0.014923859695661531,0.17842250712597585,0.185546875,0.072509765625,0.5322265625,0.23221258912235498,0.014255388639867311,2.0374692743644127,Imbalance
0.0036416174261830747,0.00021142916739336215,0.031753112703881925,0.06034581531625101,0.014540604093137333,0.17819403105570603,0.19775390625,0.074462890625,0.53369140625,0.23306459188461295,0.013531478121876718,2.0322170779108997,Imbalance
0.0037027559264970478,0.00023122498532757163,0.03297130926512182,0.06085027466246186,0.015206083826139182,0.18158003542548895,0.19091796875,0.072021484375,0.52197265625,0.23699322715401672,0.014798935502767565,2.1103424616158,Imbalance
0.0036716542672365904,0.00020583090008585714,0.032765488776931306,0.06059417684263555,0.014346808010350496,0.1810123995115564,0.18359375,0.07080078125,0.529296875,0.23500941786915064,0.013176474720239641,2.097166297957302,Imbalance
0.0035550189058994874,0.00021570073658949696,0.03188430237059947,0.05962397928601786,0.014686753779834976,0.17856176066168106,0.190185546875,0.069091796875,0.52197265625,0.22753227502107626,0.013808842748403551,2.0406348733231416,Imbalance
0.0034698905619734433,0.00022713862927048467,0.03126291651278734,0.05890577698302131,0.015071119045063796,0.17681322493746712,0.186279296875,0.069091796875,0.518798828125,0.22207346744835374,0.014537917450070381,2.0008387602865696,Imbalance
0.0035324406198924407,0.00020013550238218158,0.03266118323881528,0.059434338726803725,0.014146925545226481,0.18072405274012446,0.1884765625,0.065185546875,0.529541015625,0.22608551289886233,0.012808829545974735,2.0904570184648037,Imbalance
0.003629148177424213,0.00021450695567182265,0.03268242900958285,0.06024241178293091,0.014646055976672446,0.1807828227724715,0.179443359375,0.067138671875,0.528076171875,0.2322931960225106,0.013729004189372064,2.0919224666431537,Imbalance
0.003554888182407012,0.0002263905480504036,0.03227902378057479,0.05962288304340048,0.01504628020642988,0.1796636406749423,0.180419921875,0.070556640625,0.5322265625,0.2275350745767357,0.014490485191345213,2.066048216074705,Imbalance
0.0035086843272438273,0.0002119974778906908,0.03186803889911971,0.05923414832040575,0.01456013316871418,0.17851621466723888,0.18408203125,0.063720703125,0.529296875,0.22456645965576166,0.013568822294473657,2.0395997706800717,Imbalance
0.0033750542788766325,0.00022202456239028834,0.03097315420382074,0.058095217349422426,0.014900488662801912,0.17599191516606874,0.171630859375,0.066650390625,0.533203125,0.2160041034221649,0.014209795743227005,1.9822834730148318,Imbalance
0.0033807686959335115,0.00021777044457849115,0.03185861045130878,0.0581443780251669,0.014757047285229223,0.17848980489458993,0.1728515625,0.067138671875,0.522705078125,0.21637464687228214,0.013937518000602726,2.039010917767883,Imbalance
0.0034135461173718795,0.00021161872064112686,0.031913164479192346,0.058425560479741054,0.014547120699338644,0.17864256066008555,0.172119140625,0.06103515625,0.51953125,0.21848818659782404,0.013543793931603433,2.0425791414454584,Imbalance
0.003472717115073465,0.00018847720639314502,0.03194028517100378,0.05892976425435168,0.013728700098448688,0.17871845223983945,0.171875,0.05908203125,0.515380859375,0.22227714490145453,0.012063220143318176,2.0443817973136897,Imbalance
0.0033744642823876347,0.00021059673963463865,0.03175351780009805,0.05809013928703937,0.014511951613571437,0.17819516772375746,0.16748046875,0.060546875,0.507568359375,0.21598597615957263,0.013478545472025868,2.032457504421473,Imbalance
0.003351973122335039,0.00022326543694362044,0.03144723578225239,0.057896227185672805,0.014942069366176173,0.17733368484936074,0.177490234375,0.06494140625,0.527099609375,0.21454894449561834,0.014292340725660322,2.0127869844436646,Imbalance
0.00337243260582909,0.0002057769124803599,0.03132264950181707,0.0580726493784216,0.014344926367198958,0.17698205983041634,0.17138671875,0.0654296875,0.52490234375,0.21585664153099055,0.01317735016345978,2.0047422721981993,Imbalance
0.003216660348698497,0.00019929947666241787,0.030794952472206205,0.05671560939193457,0.014117346658009709,0.17548490667919622,0.169921875,0.068359375,0.50732421875,0.20588058233261117,0.012755485251545906,1.9709413768723603,Imbalance
0.0032078623735287692,0.0001961746602319181,0.031004564472823404,0.05663799408108279,0.014006236476367164,0.1760811303712678,0.177001953125,0.06396484375,0.51806640625,0.2053085006773471,0.012555211782455448,1.9843171751126634,Imbalance
0.0032181073329411447,0.00020693190163001418,0.030942090073949657,0.05672836444796505,0.014385127793315366,0.17590363860349695,0.170654296875,0.064453125,0.509033203125,0.20596014428883794,0.013244655914604662,1.9802973447367545,Imbalance
0.0032326611362805124,0.0002016525249928236,0.030727329532965086,0.0568564959901726,0.014200441014025712,0.17529212627201796,0.166259765625,0.066162109375,0.510498046875,0.206890331581235,0.012906838208436968,1.966552670113743,Imbalance
0.0032837991457199678,0.00022216565776034258,0.031034256444399944,0.057304442635104376,0.014905222499524876,0.17616542352118916,0.17138671875,0.066650390625,0.51220703125,0.21016617119312284,0.01421941258013249,1.9862418938428168,Imbalance
0.003353944655827945,0.0002066315500997007,0.031606134594767354,0.05791325112466011,0.014374684347828327,0.17778114240483256,0.173828125,0.066650390625,0.518798828125,0.21466445550322535,0.013224720954895023,2.022920802235602,Imbalance
0.0034154536806454416,0.0002176858797611203,0.03218186553567648,0.05844188293206715,0.014754181771996722,0.17939304762358121,0.17138671875,0.065673828125,0.5126953125,0.21860848180949685,0.01393212005496025,2.059827987104655,Imbalance
0.003501092767692171,0.00020819477140321396,0.03246970822510775,0.059170032682872256,0.014428956005311471,0.18019352992021592,0.1767578125,0.066162109375,0.517578125,0.2240978106856346,0.013325706124305727,2.078237555921078,Imbalance
0.003445174250373384,0.00022758385966881178,0.031765760879352456,0.058695606738267764,0.015085882793817926,0.17822951741883963,0.17529296875,0.06640625,0.524658203125,0.2205125279724598,0.014569122344255449,2.0331337936222567,Imbalance
0.003362604937137803,0.00020396249237819575,0.0316025751781126,0.05798797234890873,0.014281543767331168,0.17777113145309223,0.17236328125,0.06884765625,0.522705078125,0.21521401032805448,0.013056468218564985,2.0225993227213626,Imbalance
0.003459368832409382,0.00019377469652681611,0.03160744527122006,0.05881639934924087,0.01392029800423885,0.17778482857437544,0.17919921875,0.0634765625,0.527099609375,0.22139963880181304,0.012401865795254707,2.0228826077654953,Imbalance
0.0034639767509361263,0.00022323472876450978,0.031979299848899245,0.05885555836907952,0.014941041756333786,0.17882757015879638,0.179931640625,0.07177734375,0.513916015625,0.22170148044824597,0.014287089928984649,2.046806157566606,Imbalance
0.0035297325666761026,0.00019687547683133744,0.032184627485548845,0.05941155246815305,0.014031232192196715,0.17940074549886587,0.176025390625,0.065185546875,0.515869140625,0.225917436182499,0.012600032612681385,2.060059823095798,Imbalance
0.0034500271431170404,0.00020496308570727706,0.031897333668894134,0.05873693167945565,0.014316531902219792,0.17859824654484752,0.1806640625,0.06640625,0.532470703125,0.22081947326660148,0.013117820024490358,2.041674450039864,Imbalance
0.003423324404138839,0.00022905208970769309,0.031798259584320476,0.05850918222073215,0.01513446694494699,0.17832066505125108,0.1767578125,0.071533203125,0.5283203125,0.2191114090383052,0.014661615714430807,2.0352701488882308,Imbalance
0.0033683539331832435,0.00021796967121190391,0.031747876535519026,0.05803752176982786,0.01476379596214686,0.17817933812740192,0.165771484375,0.0673828125,0.523193359375,0.2155822794884443,0.013953933492302896,2.0319424225017437,Imbalance
0.003403278940822929,0.00022881559198140167,0.031215092734782957,0.05833762885842147,0.015126651710851336,0.17667793505354015,0.17529296875,0.063720703125,0.518310546875,0.21781058236956594,0.014645371586084366,1.9977780384942887,Imbalance
0.0033529664942761883,0.00019514266386977397,0.031365001832455164,0.057904805450637586,0.013969347295767758,0.17710167089120069,0.17138671875,0.064697265625,0.5087890625,0.21459053456783292,0.012489276006817816,2.0073767155408846,Imbalance
0.0033710593706928194,0.00021658661717083305,0.031804037858819356,0.05806082475036692,0.01471688204650812,0.1783368662358385,0.171875,0.0673828125,0.518310546875,0.21575437113642687,0.01386217307299375,2.035628627985715,Imbalance
0.003424875725613674,0.00020060430688317865,0.032249946725642076,0.05852243779623055,0.014163484983688818,0.17958270163254053,0.172119140625,0.06591796875,0.519775390625,0.21920671500265604,0.01283867936581373,2.0642666574567547,Imbalance
0.0034092552377842367,0.00021614020442939363,0.031892762544885045,0.05838882802201322,0.01470170753448026,0.17858544886100056,0.179443359375,0.06640625,0.5166015625,0.21821164712309837,0.01383297890424728,2.0413814205676304,Imbalance
0.0033973419303947594,0.00022134520986583084,0.03191939751559403,0.058286721733125116,0.014877674881036715,0.17866000536100413,0.17041015625,0.068359375,0.505859375,0.21745387464761726,0.014169673435389992,2.043025038205088,Imbalance
0.0033336810301989317,0.0002218927111243829,0.03169563981646206,0.05773803798362854,0.014896063611719135,0.17803269311129927,0.166259765625,0.06591796875,0.51025390625,0.2133788354694843,0.014206372201442719,2.0286223692819476,Imbalance
0.00336506950770854,0.0002039268692897167,0.03156332691651187,0.05800921916134142,0.014280296540678583,0.1776607072948655,0.17138671875,0.0625,0.51806640625,0.21537094190716738,0.013053163886070251,2.0200849696993832,Imbalance
0.003389233723282814,0.00019988012718386017,0.031190197503747186,0.05821712568723068,0.014137896844434117,0.1766074672932806,0.171875,0.065673828125,0.503662109375,0.21691099181771276,0.012792933732271191,1.99617388099432,Imbalance
0.003353558582603,0.0002049421309493482,0.03141700874766684,0.0579099178259044,0.014315800045730877,0.17724843792729694,0.1767578125,0.066162109375,0.51220703125,0.21462989505380395,0.013116598129272461,2.0107517596334223,Imbalance
0.0037695505743613467,0.000689546053763479,0.03569370781769976,0.061396665824467594,0.02625920893255315,0.1889277846630817,0.2451171875,0.10205078125,0.708740234375,0.2412674641236663,0.04413222242146734,2.284684170968831,Imbalance
0.003873771373037016,0.000747876907553291,0.044914891419466585,0.0622396286383283,0.02734733821696896,0.21193133656792376,0.261474609375,0.13671875,0.810791015625,0.24795623868703845,0.04786849208176137,2.8749786429107185,Imbalance
0.0036765476361324545,0.0002661237922438886,0.03340439442763454,0.06063454160899095,0.016313301083590918,0.18276869104864363,0.205078125,0.07666015625,0.646240234375,0.23533284664154058,0.017033031210303314,2.138164507225156,Imbalance
0.0035409381962381303,0.00024393442072323523,0.03179922558774706,0.0595057828806422,0.01561840006925278,0.17832337364391426,0.202392578125,0.068115234375,0.5224609375,0.22664727736264464,0.015612361952662468,2.035310834646224,Imbalance
0.00338719692081213,0.00020116612722631544,0.031221724988427013,0.05819962990270754,0.014183304524204346,0.1766967033886796,0.18701171875,0.0673828125,0.521240234375,0.21679446473717692,0.012874841690063475,1.9982500122860067,Imbalance
0.0034901316939794924,0.000207008546567522,0.03174865146866068,0.059077336551163956,0.014387791580625638,0.17818151270168486,0.18310546875,0.072265625,0.52734375,0.223370110616088,0.013248704373836516,2.0319167198613277,Imbalance
0.00332688621347188,0.00022731624994776212,0.03142150552230305,0.05767916619952026,0.015077010643617723,0.1772611224219881,0.17333984375,0.0732421875,0.534912109375,0.2129217013716697,0.014549050480127333,2.0109942182898513,Imbalance
0.003312283948616823,0.00022296802126220427,0.031541906060738256,0.05755244520102359,0.01493211375734207,0.17760041120655734,0.178466796875,0.071044921875,0.524169921875,0.21199539303779596,0.014270076528191565,2.018778251484037,Imbalance
0.003441693635977572,0.00022547636399394833,0.03233100025317981,0.05866594954466834,0.015015870404140692,0.17980823188380393,0.17626953125,0.067138671875,0.538818359375,0.22029120288789297,0.014431046321988113,2.0693432558327918,Imbalance
0.0034395990041957702,0.00021874415688216686,0.03230101364533766,0.05864809463397571,0.014790001922994022,0.1797248275707551,0.171630859375,0.065185546875,0.524169921875,0.22015743888914577,0.014000356197357176,2.0674406979233027,Imbalance
0.003484788758214563,0.00022315104433801025,0.031777207215782255,0.05903209938850695,0.014938241005486899,0.1782616257521014,0.17529296875,0.064453125,0.512451171875,0.22304743528366086,0.014282159507274635,2.033894021995365,Imbalance
0.0033925492862181272,0.00020855985349044204,0.031758136057760566,0.05824559456489501,0.014441601486346382,0.17820812567826577,0.169921875,0.064453125,0.518310546875,0.21713782288134095,0.01334796473383903,2.0326067768037337,Imbalance
0.0032944076192507055,0.00019456211884971708,0.031201014164253138,0.05739693039920084,0.01394855257185193,0.17663808809046008,0.173095703125,0.0615234375,0.5107421875,0.2108458429574968,0.012452021241188055,1.9968759715557094,Imbalance
0.0032933581969700754,0.00021017383551225066,0.03100796663420624,0.05738778787311875,0.014497373400456051,0.17609079088415225,0.16943359375,0.0615234375,0.507080078125,0.21077498421072957,0.013451282866299158,1.9845185372978444,Imbalance
0.0033232260029762983,0.00021220650523900986,0.03123002324355184,0.05764742841598659,0.014567309471519092,0.17672018346400573,0.1767578125,0.06982421875,0.5205078125,0.21269102767109868,0.013581398874521259,1.9987718313932412,Imbalance
0.003388157449080609,0.0002074770163744688,0.031216172021231614,0.05820788133131637,0.014404062495506912,0.17668098941660818,0.1806640625,0.071044921875,0.513671875,0.21685504447668796,0.013279424048960209,1.9980080127716058,Imbalance
0.003406110332434764,0.0002129147615050897,0.03204279741839855,0.05836189109714287,0.014591599004395979,0.17900502065137322,0.17724609375,0.0712890625,0.520751953125,0.21800716593861572,0.013626545667648317,2.0510091017931686,Imbalance
0.003560453056707047,0.00023385811073239893,0.032532890734728426,0.05966953206375132,0.015292420041719981,0.1803687631901057,0.20703125,0.078369140625,0.53125,0.2278952812775971,0.01496699452400208,2.08237157482654,Imbalance
0.0034685960235947277,0.0002147231571143493,0.03190348132920917,0.05889478774556139,0.014653434993691728,0.1786154565797965,0.183837890625,0.064453125,0.51806640625,0.22201850451529026,0.01374541502445937,2.0420097252354035,Imbalance
0.003440051747020334,0.00020366940589156002,0.031803742749616504,0.05865195433248865,0.014271279055906657,0.1783360388413304,0.181640625,0.066162109375,0.51708984375,0.2201790511608123,0.013040952384471888,2.0355373024940477,Imbalance
0.0033808161642809864,0.0001981365458050277,0.031160108595940983,0.05814478621751899,0.014076098387160688,0.17652226090762882,0.1748046875,0.06103515625,0.5087890625,0.21637754328548908,0.012682840228080748,1.994275635108352,Imbalance
0.0033113834797404706,0.00021571048637269996,0.0310088324440585,0.05754462164043196,0.014687085700461476,0.17609324928587836,0.176025390625,0.068603515625,0.505126953125,0.21192867681384073,0.013807153329253197,1.984567120671272,Imbalance
0.003264573224441847,0.00020611773652490228,0.031269318042177474,0.057136443925412846,0.014356801054723239,0.17683132652948536,0.162841796875,0.063720703125,0.509521484375,0.2089350614696741,0.013192430138587953,2.0012862663716073,Imbalance
0.0033247004612348974,0.0002677269767445978,0.03135429689427838,0.05766021558436022,0.016362364644042064,0.17707144573385733,0.1904296875,0.081298828125,0.53466796875,0.21279109735041868,0.017134672030806538,2.006816655397417,Imbalance
0.003540633653756231,0.0002196472487412393,0.0320431904256111,0.05950322389380454,0.014820500961210431,0.17900611840272695,0.1796875,0.069580078125,0.546875,0.22662652749568227,0.014057438820600518,2.0509222736582173,Imbalance
0.0034162193624069914,0.00020749232135131024,0.031880023274425184,0.05844843336144256,0.014404593758635134,0.1785497781416297,0.1767578125,0.063232421875,0.516357421875,0.2186675472185015,0.013279899954795843,2.0404956992715584,Imbalance
0.003428043764870381,0.00021985545754432678,0.03169125818749308,0.05854949841689834,0.014827523648415698,0.1780203869996161,0.170166015625,0.06591796875,0.516845703125,0.21941703185439104,0.014070987701416012,2.0284728892147523,Imbalance
0.00347051746211946,0.00023071256873663515,0.03172007907051011,0.05891109795377659,0.015189225415953085,0.17810131686910716,0.179931640625,0.068359375,0.528564453125,0.22213878110051147,0.014768320135772233,2.030268244445325,Imbalance
0.003429413536650827,0.00023496965877711773,0.031688300161476946,0.0585611948021113,0.015328720063238082,0.17801207869545524,0.177001953125,0.0712890625,0.527099609375,0.21949832700192928,0.01504187285900115,2.028157923370602,Imbalance
0.0033501925026939716,0.00024094595573842525,0.03127817570930347,0.05788084746005341,0.01552243395020334,0.17685637028194226,0.182373046875,0.0703125,0.522705078125,0.21441442146897322,0.015422869473695755,2.001832753419876,Imbalance
0.0034069922839989886,0.00021127651780261658,0.031442233361303806,0.058369446493854886,0.014535354065265028,0.17731957974601623,0.18017578125,0.0673828125,0.52685546875,0.21804799884557724,0.01352262124419212,2.012308314442634,Imbalance
0.003363216903380817,0.0002050790353678167,0.03134933300316334,0.057993248774153155,0.014320580832068813,0.17705742854555223,0.17529296875,0.06298828125,0.515625,0.21524896100163463,0.013125091791152949,2.006473363377154,Imbalance
0.0034195793232356664,0.00021547264987020753,0.03232452127849683,0.058477169247798465,0.014678986677226993,0.17979021463499295,0.173095703125,0.067138671875,0.518798828125,0.2188634425401688,0.01379026845097542,2.069018294103441,Imbalance
0.0034319877704547253,0.0002248428027087357,0.03222811728483066,0.05858316968596634,0.014994759174749546,0.1795219131048649,0.1669921875,0.066162109375,0.51904296875,0.21967120841145524,0.014390593394637106,2.0628791861236087,Imbalance
0.003523597315506777,0.00020690858582383953,0.032512460005818866,0.0593598965254049,0.014384317356893914,0.18031211829996027,0.1748046875,0.0625,0.52294921875,0.2255345191806555,0.013247458264231682,2.080990247428418,Imbalance
0.0034801011061063036,0.00019471990162855946,0.03204009425462573,0.05899238176329469,0.013954207309215363,0.178997469967108,0.1748046875,0.057861328125,0.521240234375,0.22274010628461843,0.012467104941606522,2.0506616979837418,Imbalance
0.003427912826737156,0.00021983723854646087,0.0317121666012099,0.058548380223001524,0.014826909271539394,0.17807910209008215,0.176513671875,0.068603515625,0.52734375,0.21938918717205522,0.014070928096771245,2.029599897563457,Imbalance
0.0034217572392662987,0.0002067933055514004,0.031392405446240446,0.05849578821818113,0.014380309647271175,0.17717902089762333,0.1943359375,0.06640625,0.532470703125,0.21899276506155724,0.013234967365860946,2.009133394807577,Imbalance
0.003476085428701481,0.0002180791925638914,0.032181847593165,0.05895833638003604,0.014767504615333337,0.17939299761463656,0.183837890625,0.07080078125,0.5341796875,0.2224762756377459,0.013957404531538492,2.059786513447762,Imbalance
0.0034854346740758047,0.0002444781675876584,0.032446615616208874,0.05903757002177346,0.015635797631961677,0.18012944128101013,0.185791015625,0.069091796875,0.555419921875,0.22308404650539154,0.0156468264758587,2.0768088391050696,Imbalance
0.003613752720411867,0.00022863945923745632,0.03307015332393348,0.0601144967575365,0.015120828655779957,0.18185200940306787,0.198486328125,0.07080078125,0.540771484375,0.231306147761643,0.014632984995841977,2.1167198577895774,Imbalance
0.0035868112317984924,0.00026595996678224765,0.03211364111848525,0.05988999275169844,0.016308279087084807,0.1792027932775749,0.19189453125,0.073486328125,0.538330078125,0.22957631852477786,0.01702158339321613,2.055427683517336,Imbalance
0.003390140351257287,0.00023161148419603705,0.03139977715545683,0.05822491177543584,0.015218787211733958,0.1771998226733222,0.17041015625,0.068359375,0.52392578125,0.21697394549846652,0.014823134988546371,2.0096079688519235,Imbalance
0.0034249648997501936,0.0002274637772643473,0.031624046139768325,0.05852319967115771,0.01508190230920315,0.17783151053671092,0.178466796875,0.067138671875,0.52783203125,0.21919778175652027,0.014558196067810062,2.023954211734236,Imbalance
0.003473878252407303,0.00022369977887137793,0.03222782289594761,0.05893961530589849,0.014956596500252922,0.17952109317834383,0.182861328125,0.07177734375,0.528564453125,0.22233635000884533,0.014317104592919351,2.0626950785517697,Imbalance
0.003498816615319811,0.000226343658141559,0.03233764969263575,0.05915079555948348,0.015044721936332323,0.1798267212975751,0.177978515625,0.071533203125,0.522216796875,0.2239460647106171,0.014486096799373623,2.0697960834950195,Imbalance
0.0034839102263504174,0.0001990759301406797,0.0325372577062808,0.05902465778257776,0.014109426995476454,0.18038086845971443,0.174560546875,0.060546875,0.516845703125,0.2229942455887794,0.012741513550281526,2.0825756089761853,Imbalance
0.0035548071464290842,0.00019268274991190992,0.03245537360999151,0.059622203468415055,0.013881021212861463,0.18015374991931618,0.18310546875,0.062744140625,0.52685546875,0.22752805706113582,0.012332679703831666,2.077283754944802,Imbalance
0.0035017920745303854,0.00022563745369552635,0.03147179330699146,0.05917594168689152,0.015021233427902196,0.1774029123407828,0.184814453125,0.06787109375,0.52783203125,0.22413191851228476,0.014440966770052908,2.014242761768401,Imbalance
0.003493922282359563,0.00022483677821583115,0.03144937118850066,0.05910940942320066,0.014994558286786282,0.17733970561749746,0.186279296875,0.069580078125,0.52099609375,0.22361326217651376,0.014389807358384134,2.012760622426869,Imbalance
0.0033068369630200323,0.00022569588327314705,0.03126650259582675,0.05750510379975009,0.015023178201470788,0.1768233655256758,0.18310546875,0.068603515625,0.529541015625,0.21163924783468238,0.014446179382503033,2.00107897631824,Imbalance
0.0033989293115155306,0.00021455343812704086,0.03196620450762566,0.05830033714752884,0.014647642749843433,0.17879095197359865,0.18994140625,0.066650390625,0.516845703125,0.21753692626953128,0.013731495477259159,2.0459154127165684,Imbalance
0.003364607309777057,0.00019362718740012497,0.03163108738590381,0.058005235192843216,0.013914998648944417,0.17785130695584953,0.1728515625,0.06640625,0.521240234375,0.21534750796854488,0.012392769567668447,2.024555053561926,Imbalance
0.0033943824091693386,0.00021160799951758236,0.03200437780469656,0.05826132859083578,0.014546752198260007,0.1788976741176267,0.176513671875,0.0634765625,0.534423828125,0.21725670155137772,0.013542945496737954,2.048517690040171,Imbalance
0.003381328915565973,0.0002051764022326097,0.03184787850113935,0.058149195313142325,0.014323979971802868,0.17845973916023566,0.17529296875,0.06103515625,0.51806640625,0.21642422862350935,0.013131298124790192,2.0385433938354263,Imbalance
0.0033403363631805405,0.00019480939954519272,0.03203343943096115,0.05779564311590053,0.013957413784265075,0.1789788798460901,0.175048828125,0.06640625,0.527099609375,0.21380627155303963,0.012468070723116401,2.0503934081643815,Imbalance
0.0033534986396261957,0.00021707568885176443,0.0318310911206936,0.05790940026995786,0.014733488685703885,0.17841269887733216,0.17578125,0.0703125,0.524169921875,0.21464730985462696,0.013893548399209971,2.037381369620562,Imbalance
0.0033418990751670208,0.00021594949066638947,0.03119392693042755,0.05780916082393015,0.014695219993807152,0.17661802549691114,0.1796875,0.0673828125,0.5234375,0.21389914862811568,0.013820775784552094,1.9965558983385576,Imbalance
0.0033836481416074093,0.00021139473756193183,0.03149410354308202,0.05816913392519618,0.014539420124679382,0.17746578133004126,0.176513671875,0.063232421875,0.512939453125,0.21656077541410926,0.013529282063245779,2.01568976789713,Imbalance
